LeftGazeOrigin, LefGazeDirection, RightGazeOrigin, RightGazeDirection, CombinedGazeOrigin, CombinedGazeDirection
(32.55, 3.39, -42.07),(-0.07, 0.01, 1.00), (-31.75, 1.74, -40.33), (-0.01, -0.02, 1.00), (-19.21, 2.06, -40.67), (-0.02, -0.01, 1.00)
(32.45, 3.27, -41.91),(-0.07, 0.02, 1.00), (-31.87, 1.59, -39.93), (-0.02, -0.02, 1.00), (-15.81, 2.01, -40.42), (-0.03, -0.01, 1.00)
(32.37, 3.14, -41.63),(-0.08, 0.03, 1.00), (-31.94, 1.59, -39.91), (-0.03, -0.01, 1.00), (27.89, 3.03, -41.51), (-0.08, 0.02, 1.00)
(32.40, 3.22, -41.72),(-0.08, 0.03, 1.00), (-31.92, 1.57, -39.75), (-0.03, -0.02, 1.00), (9.23, 2.63, -41.01), (-0.06, 0.01, 1.00)
(32.42, 3.40, -42.04),(-0.09, 0.02, 1.00), (-31.89, 1.63, -39.69), (-0.03, -0.01, 1.00), (-28.71, 1.72, -39.81), (-0.03, 0.00, 1.00)
(32.46, 3.33, -41.75),(-0.09, 0.02, 1.00), (-31.85, 1.69, -39.73), (-0.03, 0.00, 1.00), (-26.84, 1.82, -39.89), (-0.04, 0.00, 1.00)
(33.20, 3.53, -42.60),(0.02, 0.01, 1.00), (-31.01, 2.03, -40.85), (0.05, -0.03, 1.00), (33.18, 3.53, -42.60), (0.02, 0.01, 1.00)
(33.62, 3.31, -42.31),(0.05, 0.02, 1.00), (-30.55, 1.89, -40.71), (0.11, -0.04, 0.99), (-22.00, 2.08, -40.93), (0.10, -0.03, 0.99)
(33.64, 3.33, -42.50),(0.06, 0.00, 1.00), (-30.55, 1.93, -40.90), (0.10, -0.04, 0.99), (-19.27, 2.18, -41.18), (0.09, -0.04, 1.00)
(33.62, 3.39, -42.60),(0.04, 0.00, 1.00), (-30.61, 1.88, -40.68), (0.10, -0.04, 0.99), (27.67, 3.25, -42.42), (0.05, 0.00, 1.00)
(33.52, 3.28, -42.37),(0.03, -0.01, 1.00), (-30.70, 2.02, -41.29), (0.07, -0.06, 1.00), (33.22, 3.28, -42.37), (0.03, -0.01, 1.00)
(33.40, 3.23, -42.27),(0.02, -0.02, 1.00), (-30.83, 1.86, -40.86), (0.07, -0.05, 1.00), (27.34, 3.10, -42.14), (0.03, -0.02, 1.00)
(33.30, 3.16, -42.14),(0.02, -0.02, 1.00), (-30.97, 1.76, -40.76), (0.06, -0.05, 1.00), (0.52, 2.45, -41.44), (0.04, -0.04, 1.00)
(33.21, 3.10, -42.01),(0.01, -0.04, 1.00), (-31.04, 1.61, -40.47), (0.06, -0.06, 1.00), (-14.33, 2.00, -40.87), (0.04, -0.06, 1.00)
(33.17, 3.18, -42.33),(0.00, -0.04, 1.00), (-31.09, 1.57, -40.47), (0.06, -0.07, 1.00), (15.36, 2.74, -41.82), (0.02, -0.05, 1.00)
(33.15, 3.33, -42.83),(0.00, -0.04, 1.00), (-31.12, 1.48, -40.27), (0.05, -0.07, 1.00), (-30.83, 1.49, -40.29), (0.05, -0.07, 1.00)
(33.12, 3.28, -42.69),(0.00, -0.04, 1.00), (-31.15, 1.43, -40.13), (0.05, -0.07, 1.00), (-24.93, 1.61, -40.38), (0.05, -0.07, 1.00)
(33.11, 3.25, -42.56),(0.00, -0.04, 1.00), (-31.16, 1.59, -40.44), (0.04, -0.07, 1.00), (2.42, 2.46, -41.55), (0.02, -0.05, 1.00)
(33.11, 3.23, -42.46),(-0.01, -0.04, 1.00), (-31.18, 1.63, -40.55), (0.04, -0.06, 1.00), (27.76, 3.10, -42.30), (0.00, -0.04, 1.00)
(33.10, 3.20, -42.34),(-0.01, -0.04, 1.00), (-31.19, 1.64, -40.55), (0.04, -0.06, 1.00), (-14.25, 2.05, -41.02), (0.03, -0.06, 1.00)
(33.09, 3.15, -42.15),(-0.01, -0.04, 1.00), (-31.20, 1.68, -40.61), (0.04, -0.07, 1.00), (-24.30, 1.84, -40.77), (0.04, -0.06, 1.00)
(33.08, 3.12, -42.03),(-0.01, -0.04, 1.00), (-31.22, 1.61, -40.45), (0.04, -0.06, 1.00), (-21.41, 1.84, -40.69), (0.03, -0.06, 1.00)
(33.06, 3.10, -41.95),(-0.01, -0.04, 1.00), (-31.23, 1.61, -40.44), (0.04, -0.06, 1.00), (-12.60, 2.04, -40.88), (0.03, -0.05, 1.00)
(33.06, 3.09, -41.95),(-0.01, -0.04, 1.00), (-31.23, 1.60, -40.42), (0.04, -0.06, 1.00), (-13.98, 2.00, -40.83), (0.03, -0.05, 1.00)
(33.06, 3.10, -41.96),(-0.01, -0.04, 1.00), (-31.23, 1.59, -40.40), (0.04, -0.06, 1.00), (-8.45, 2.13, -40.95), (0.02, -0.05, 1.00)
(33.62, 2.98, -41.70),(0.09, -0.02, 1.00), (-30.53, 1.72, -40.63), (0.10, -0.06, 0.99), (19.77, 2.70, -41.47), (0.09, -0.03, 1.00)
(33.69, 3.08, -42.09),(0.08, -0.02, 1.00), (-30.50, 1.53, -40.12), (0.12, -0.07, 0.99), (31.40, 3.03, -42.02), (0.09, -0.02, 1.00)
(33.69, 3.08, -42.08),(0.08, -0.02, 1.00), (-30.54, 1.50, -39.98), (0.13, -0.05, 0.99), (14.86, 2.62, -41.47), (0.09, -0.03, 1.00)
(33.69, 3.08, -42.06),(0.08, -0.02, 1.00), (-30.56, 1.74, -40.68), (0.11, -0.06, 0.99), (33.60, 3.08, -42.06), (0.08, -0.02, 1.00)
(33.62, 3.02, -41.84),(0.05, -0.04, 1.00), (-30.62, 1.64, -40.40), (0.10, -0.06, 0.99), (28.31, 2.91, -41.72), (0.05, -0.04, 1.00)
(33.56, 3.05, -41.97),(0.05, -0.02, 1.00), (-30.69, 1.78, -40.83), (0.10, -0.06, 0.99), (2.02, 2.43, -41.41), (0.07, -0.04, 1.00)
(33.47, 3.13, -42.17),(0.03, -0.03, 1.00), (-30.79, 1.73, -40.64), (0.08, -0.05, 1.00), (9.85, 2.61, -41.61), (0.05, -0.04, 1.00)
(33.35, 3.14, -42.19),(0.01, -0.03, 1.00), (-30.92, 1.70, -40.50), (0.06, -0.05, 1.00), (-16.34, 2.02, -40.89), (0.04, -0.05, 1.00)
(33.23, 3.15, -42.18),(-0.01, -0.04, 1.00), (-31.05, 1.74, -40.60), (0.04, -0.06, 1.00), (-22.06, 1.94, -40.82), (0.03, -0.06, 1.00)
(33.14, 3.34, -42.75),(-0.02, -0.04, 1.00), (-31.15, 1.79, -40.66), (0.03, -0.06, 1.00), (-18.50, 2.10, -41.07), (0.02, -0.06, 1.00)
(33.00, 3.30, -42.57),(-0.04, -0.04, 1.00), (-31.28, 1.77, -40.58), (0.01, -0.06, 1.00), (-2.76, 2.45, -41.47), (-0.02, -0.05, 1.00)
(33.74, 3.42, -42.72),(0.07, -0.02, 1.00), (-30.40, 2.19, -41.52), (0.10, -0.06, 0.99), (29.25, 3.34, -42.64), (0.07, -0.02, 1.00)
(33.93, 3.24, -42.09),(0.11, -0.01, 0.99), (-30.16, 2.18, -41.45), (0.12, -0.06, 0.99), (33.87, 3.24, -42.09), (0.11, -0.01, 0.99)
(33.69, 3.29, -42.41),(0.06, -0.03, 1.00), (-30.46, 1.94, -41.02), (0.11, -0.05, 0.99), (33.50, 3.29, -42.41), (0.06, -0.03, 1.00)
(33.45, 3.21, -42.54),(0.02, -0.04, 1.00), (-30.74, 1.74, -40.66), (0.08, -0.06, 1.00), (24.57, 3.01, -42.28), (0.03, -0.04, 1.00)
(33.16, 3.08, -42.29),(-0.01, -0.05, 1.00), (-31.04, 1.62, -40.49), (0.05, -0.08, 1.00), (28.95, 2.98, -42.17), (0.00, -0.05, 1.00)
(32.87, 3.18, -42.70),(-0.03, -0.05, 1.00), (-31.38, 1.58, -40.58), (0.03, -0.09, 1.00), (-21.46, 1.83, -40.91), (0.02, -0.09, 1.00)
(33.11, 3.29, -42.76),(0.00, -0.05, 1.00), (-31.16, 1.68, -40.51), (0.04, -0.07, 1.00), (-29.75, 1.72, -40.56), (0.04, -0.07, 1.00)
(33.83, 3.12, -42.21),(0.12, -0.02, 0.99), (-30.22, 2.81, -43.56), (0.15, -0.10, 0.98), (33.83, 3.12, -42.21), (0.12, -0.02, 0.99)
(33.78, 3.05, -41.94),(0.09, -0.03, 1.00), (-30.37, 1.50, -39.87), (0.14, -0.06, 0.99), (33.78, 3.05, -41.94), (0.09, -0.03, 1.00)
(33.79, 3.26, -42.20),(0.06, -0.03, 1.00), (-30.39, 2.00, -41.04), (0.12, -0.06, 0.99), (33.79, 3.26, -42.20), (0.06, -0.03, 1.00)
(33.86, 3.56, -42.81),(0.03, -0.04, 1.00), (-30.33, 1.94, -40.57), (0.09, -0.06, 0.99), (-11.09, 2.42, -41.24), (0.07, -0.06, 1.00)
(33.66, 3.20, -42.50),(0.01, -0.07, 1.00), (-30.52, 1.77, -40.54), (0.06, -0.08, 0.99), (-29.93, 1.78, -40.56), (0.06, -0.08, 0.99)
(33.32, 2.97, -42.38),(-0.02, -0.07, 1.00), (-30.86, 1.55, -40.18), (0.04, -0.11, 0.99), (-28.95, 1.59, -40.25), (0.04, -0.11, 0.99)
(32.91, 2.83, -42.12),(-0.05, -0.08, 1.00), (-31.26, 1.50, -40.26), (0.01, -0.13, 0.99), (-29.54, 1.54, -40.31), (0.01, -0.13, 0.99)
(32.50, 2.90, -42.39),(-0.10, -0.10, 0.99), (-31.68, 1.55, -40.57), (-0.03, -0.12, 0.99), (-30.91, 1.57, -40.59), (-0.03, -0.12, 0.99)
(32.17, 2.67, -41.61),(-0.12, -0.12, 0.99), (-32.04, 1.48, -40.48), (-0.06, -0.12, 0.99), (-32.04, 1.48, -40.48), (-0.06, -0.12, 0.99)
(33.05, 3.00, -42.45),(0.02, -0.08, 1.00), (-31.07, 1.68, -40.72), (0.06, -0.13, 0.99), (-31.07, 1.68, -40.72), (0.06, -0.13, 0.99)
(33.22, 2.89, -42.16),(0.04, -0.09, 1.00), (-30.86, 1.50, -40.39), (0.10, -0.13, 0.99), (-30.75, 1.50, -40.40), (0.10, -0.13, 0.99)
(33.17, 2.90, -42.06),(0.03, -0.09, 1.00), (-30.96, 1.51, -40.47), (0.09, -0.13, 0.99), (9.07, 2.38, -41.46), (0.06, -0.10, 0.99)
(33.20, 2.85, -41.78),(0.03, -0.09, 1.00), (-30.94, 1.52, -40.37), (0.09, -0.13, 0.99), (28.81, 2.76, -41.69), (0.03, -0.09, 1.00)
(33.30, 2.98, -42.15),(0.03, -0.09, 1.00), (-30.88, 1.41, -39.99), (0.09, -0.13, 0.99), (15.26, 2.54, -41.55), (0.04, -0.10, 0.99)
(33.38, 2.99, -42.12),(0.03, -0.09, 1.00), (-30.78, 1.48, -40.11), (0.09, -0.12, 0.99), (-23.48, 1.65, -40.34), (0.08, -0.12, 0.99)
(33.50, 2.93, -41.92),(0.04, -0.08, 1.00), (-30.66, 1.54, -40.27), (0.11, -0.12, 0.99), (-24.52, 1.67, -40.43), (0.10, -0.11, 0.99)
(33.61, 2.94, -41.97),(0.05, -0.08, 1.00), (-30.55, 1.54, -40.19), (0.10, -0.11, 0.99), (25.62, 2.77, -41.75), (0.06, -0.09, 0.99)
(33.70, 2.94, -41.92),(0.05, -0.08, 1.00), (-30.46, 1.55, -40.22), (0.10, -0.11, 0.99), (16.73, 2.57, -41.47), (0.06, -0.09, 0.99)
(33.75, 3.02, -42.13),(0.05, -0.09, 0.99), (-30.40, 1.59, -40.25), (0.11, -0.11, 0.99), (17.17, 2.65, -41.64), (0.07, -0.09, 0.99)
(34.04, 5.27, -48.37),(0.03, -0.08, 1.00), (-30.48, 2.21, -41.12), (0.11, -0.09, 0.99), (-30.48, 2.21, -41.12), (0.11, -0.09, 0.99)
(34.72, 2.46, -42.86),(0.00, 0.00, 0.00), (-29.79, 1.65, -40.59), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(34.72, 2.46, -42.86),(0.00, 0.00, 0.00), (-29.79, 1.65, -40.59), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(33.90, 4.75, -42.58),(0.00, 0.00, 0.00), (-30.67, 3.88, -42.42), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(33.72, 4.70, -42.62),(0.00, 0.00, 0.00), (-30.64, 3.53, -41.20), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(33.50, 4.48, -42.35),(0.02, 0.15, 0.99), (-30.73, 3.21, -40.69), (0.06, 0.10, 0.99), (-30.73, 3.21, -40.69), (0.06, 0.10, 0.99)
(33.32, 4.50, -42.65),(0.00, 0.14, 0.99), (-30.91, 3.07, -40.54), (0.05, 0.08, 1.00), (27.37, 4.37, -42.45), (0.01, 0.13, 0.99)
(33.12, 4.41, -42.52),(-0.02, 0.13, 0.99), (-31.12, 3.04, -40.63), (0.03, 0.07, 1.00), (-30.66, 3.05, -40.65), (0.03, 0.07, 1.00)
(33.18, 4.54, -42.20),(0.02, 0.15, 0.99), (-30.89, 3.50, -40.95), (0.05, 0.11, 0.99), (-29.74, 3.52, -40.97), (0.05, 0.11, 0.99)
(33.06, 4.68, -42.52),(0.01, 0.20, 0.98), (-30.91, 3.48, -40.82), (0.06, 0.15, 0.99), (-17.36, 3.73, -41.18), (0.05, 0.16, 0.99)
(33.03, 4.09, -41.59),(0.01, 0.17, 0.98), (-31.04, 3.12, -40.65), (0.06, 0.13, 0.99), (-30.98, 3.12, -40.65), (0.06, 0.13, 0.99)
(33.03, 3.89, -41.62),(0.01, 0.13, 0.99), (-31.11, 2.91, -40.67), (0.05, 0.09, 0.99), (-30.57, 2.92, -40.68), (0.05, 0.09, 0.99)
(33.08, 3.75, -41.63),(0.01, 0.12, 0.99), (-31.08, 2.65, -40.33), (0.06, 0.08, 1.00), (31.53, 3.73, -41.60), (0.01, 0.12, 0.99)
(33.13, 3.88, -41.82),(0.01, 0.11, 0.99), (-31.04, 2.63, -40.19), (0.06, 0.06, 1.00), (-23.20, 2.79, -40.39), (0.05, 0.07, 1.00)
(32.97, 4.20, -41.87),(0.01, 0.16, 0.99), (-31.05, 2.99, -40.28), (0.06, 0.13, 0.99), (-27.93, 3.05, -40.36), (0.06, 0.13, 0.99)
(33.06, 3.91, -41.38),(0.01, 0.16, 0.99), (-31.01, 3.02, -40.76), (0.05, 0.10, 0.99), (-24.07, 3.12, -40.82), (0.05, 0.11, 0.99)
(33.18, 3.96, -41.57),(0.02, 0.13, 0.99), (-30.95, 2.87, -40.32), (0.06, 0.10, 0.99), (8.08, 3.53, -41.08), (0.04, 0.12, 0.99)
(33.30, 3.99, -41.89),(0.03, 0.12, 0.99), (-30.86, 2.91, -40.58), (0.07, 0.08, 0.99), (-15.04, 3.18, -40.90), (0.06, 0.09, 0.99)
(33.39, 3.87, -41.84),(0.04, 0.11, 0.99), (-30.79, 2.57, -39.88), (0.09, 0.05, 0.99), (22.52, 3.65, -41.50), (0.05, 0.10, 0.99)
(33.05, 4.04, -41.53),(0.02, 0.15, 0.99), (-31.03, 3.11, -40.63), (0.05, 0.08, 1.00), (28.83, 3.98, -41.47), (0.02, 0.15, 0.99)
(32.87, 4.45, -41.92),(0.00, 0.21, 0.98), (-31.05, 3.50, -40.56), (0.03, 0.17, 0.99), (32.21, 4.44, -41.91), (0.00, 0.21, 0.98)
(33.17, 4.22, -41.83),(0.00, 0.17, 0.98), (-30.87, 3.31, -40.54), (0.05, 0.13, 0.99), (27.57, 4.14, -41.72), (0.01, 0.17, 0.99)
(33.40, 4.01, -41.62),(0.02, 0.15, 0.99), (-30.70, 3.04, -40.30), (0.07, 0.10, 0.99), (31.99, 3.99, -41.59), (0.02, 0.15, 0.99)
(33.59, 3.79, -41.66),(0.03, 0.13, 0.99), (-30.57, 2.57, -39.62), (0.08, 0.08, 0.99), (33.58, 3.79, -41.66), (0.03, 0.13, 0.99)
(33.70, 3.38, -41.17),(0.04, 0.09, 0.99), (-30.46, 2.34, -39.71), (0.08, 0.06, 0.99), (27.22, 3.28, -41.03), (0.05, 0.09, 0.99)
(33.72, 3.33, -41.01),(0.06, 0.10, 0.99), (-30.39, 2.33, -39.62), (0.09, 0.07, 0.99), (-29.60, 2.34, -39.64), (0.09, 0.07, 0.99)
(33.61, 3.82, -41.55),(0.06, 0.19, 0.98), (-30.35, 2.62, -39.39), (0.11, 0.15, 0.98), (-29.45, 2.64, -39.42), (0.11, 0.15, 0.98)
(33.65, 3.30, -41.29),(0.06, 0.18, 0.98), (-30.38, 2.25, -39.63), (0.11, 0.12, 0.99), (-29.02, 2.27, -39.67), (0.11, 0.12, 0.99)
(33.63, 2.76, -40.78),(0.06, 0.17, 0.98), (-30.50, 1.73, -39.12), (0.11, 0.12, 0.99), (-24.67, 1.82, -39.27), (0.10, 0.12, 0.99)
(33.58, 2.54, -40.89),(0.06, 0.13, 0.99), (-30.60, 1.54, -39.29), (0.10, 0.09, 0.99), (-0.89, 2.00, -40.03), (0.08, 0.10, 0.99)
(33.56, 2.08, -40.26),(0.06, 0.12, 0.99), (-30.65, 1.11, -38.86), (0.10, 0.08, 0.99), (9.37, 1.71, -39.73), (0.08, 0.11, 0.99)
(33.13, 2.68, -40.86),(0.03, 0.19, 0.98), (-30.94, 1.54, -38.99), (0.05, 0.15, 0.99), (-4.88, 2.00, -39.75), (0.04, 0.16, 0.99)
(33.22, 2.43, -40.64),(0.02, 0.20, 0.98), (-30.85, 1.65, -39.63), (0.07, 0.16, 0.98), (30.75, 2.40, -40.60), (0.03, 0.20, 0.98)
(33.29, 2.26, -40.71),(0.02, 0.17, 0.98), (-30.88, 1.36, -39.38), (0.07, 0.13, 0.99), (20.50, 2.08, -40.45), (0.03, 0.16, 0.99)
(33.28, 2.13, -40.53),(0.03, 0.17, 0.99), (-30.94, 1.24, -39.35), (0.06, 0.12, 0.99), (26.69, 2.04, -40.41), (0.03, 0.16, 0.99)
(33.31, 2.17, -40.93),(0.03, 0.14, 0.99), (-30.95, 0.92, -38.77), (0.07, 0.11, 0.99), (2.39, 1.57, -39.89), (0.05, 0.12, 0.99)
(33.36, 2.08, -41.08),(0.03, 0.11, 0.99), (-30.93, 0.61, -38.31), (0.07, 0.10, 0.99), (33.33, 2.08, -41.07), (0.03, 0.11, 0.99)
(33.55, 1.95, -40.62),(0.06, 0.14, 0.99), (-30.64, 1.04, -39.08), (0.10, 0.11, 0.99), (-5.90, 1.39, -39.67), (0.09, 0.12, 0.99)
(33.56, 1.95, -40.65),(0.08, 0.17, 0.98), (-30.61, 1.03, -39.10), (0.11, 0.12, 0.99), (25.88, 1.84, -40.47), (0.08, 0.16, 0.98)
(33.60, 1.63, -40.02),(0.07, 0.15, 0.99), (-30.62, 0.51, -38.01), (0.12, 0.12, 0.98), (18.89, 1.38, -39.56), (0.08, 0.14, 0.99)
(33.69, 1.80, -40.77),(0.07, 0.14, 0.99), (-30.59, 0.58, -38.43), (0.11, 0.11, 0.99), (29.26, 1.72, -40.60), (0.07, 0.14, 0.99)
(33.73, 1.55, -40.42),(0.08, 0.13, 0.99), (-30.58, 0.31, -37.99), (0.12, 0.10, 0.99), (-23.73, 0.44, -38.25), (0.11, 0.11, 0.99)
(33.75, 1.50, -40.47),(0.07, 0.12, 0.99), (-30.57, 0.38, -38.47), (0.13, 0.08, 0.99), (11.14, 1.11, -39.77), (0.09, 0.10, 0.99)
(32.91, 2.22, -41.41),(-0.01, 0.14, 0.99), (-31.36, 0.93, -39.16), (0.01, 0.10, 0.99), (5.55, 1.67, -40.45), (0.00, 0.12, 0.99)
(32.31, 1.96, -40.65),(-0.10, 0.19, 0.98), (-31.82, 0.86, -38.84), (-0.04, 0.17, 0.99), (30.13, 1.92, -40.59), (-0.10, 0.18, 0.98)
(32.35, 1.81, -40.55),(-0.09, 0.18, 0.98), (-31.87, 0.90, -39.32), (-0.03, 0.11, 0.99), (16.28, 1.58, -40.24), (-0.08, 0.16, 0.98)
(32.36, 1.80, -40.52),(-0.09, 0.17, 0.98), (-31.92, 0.78, -39.03), (-0.03, 0.12, 0.99), (24.33, 1.67, -40.33), (-0.08, 0.17, 0.98)
(32.40, 1.50, -39.90),(-0.09, 0.16, 0.98), (-31.92, 0.54, -38.63), (-0.04, 0.12, 0.99), (-8.80, 0.89, -39.08), (-0.06, 0.13, 0.99)
(32.41, 1.38, -39.72),(-0.08, 0.16, 0.98), (-31.94, 0.46, -38.61), (-0.04, 0.13, 0.99), (-31.29, 0.47, -38.62), (-0.04, 0.13, 0.99)
(32.28, 1.42, -39.77),(-0.09, 0.17, 0.98), (-31.98, 0.61, -38.81), (-0.04, 0.13, 0.99), (-22.29, 0.74, -38.95), (-0.04, 0.13, 0.99)
(32.15, 1.52, -40.12),(-0.08, 0.18, 0.98), (-32.01, 0.72, -38.91), (-0.04, 0.13, 0.99), (-25.99, 0.80, -39.02), (-0.04, 0.14, 0.99)
(32.21, 1.42, -39.90),(-0.08, 0.17, 0.98), (-32.04, 0.58, -38.69), (-0.03, 0.14, 0.99), (-15.09, 0.81, -39.01), (-0.04, 0.14, 0.99)
(32.29, 1.38, -39.70),(-0.06, 0.18, 0.98), (-31.96, 0.62, -38.78), (-0.02, 0.13, 0.99), (-26.05, 0.69, -38.86), (-0.02, 0.13, 0.99)
(32.53, 1.36, -39.84),(-0.05, 0.19, 0.98), (-31.58, 0.96, -39.48), (0.00, 0.13, 0.99), (17.45, 1.27, -39.76), (-0.04, 0.18, 0.98)
(32.87, 1.32, -40.09),(-0.03, 0.18, 0.98), (-31.29, 0.72, -39.32), (0.01, 0.12, 0.99), (-12.07, 0.90, -39.55), (0.00, 0.14, 0.99)
(33.13, 1.49, -40.53),(-0.02, 0.17, 0.99), (-31.11, 0.57, -39.09), (0.02, 0.13, 0.99), (-27.74, 0.61, -39.16), (0.02, 0.14, 0.99)
(33.20, 1.63, -40.97),(0.00, 0.15, 0.99), (-31.06, 0.31, -38.45), (0.03, 0.14, 0.99), (28.47, 1.53, -40.78), (0.00, 0.15, 0.99)
(33.22, 1.52, -40.82),(0.01, 0.14, 0.99), (-31.07, 0.29, -38.65), (0.04, 0.12, 0.99), (25.11, 1.37, -40.55), (0.01, 0.14, 0.99)
(32.23, 1.39, -40.46),(-0.11, 0.18, 0.98), (-31.86, 0.04, -38.06), (-0.08, 0.13, 0.99), (26.59, 1.27, -40.25), (-0.11, 0.18, 0.98)
(31.59, 1.13, -40.51),(-0.22, 0.13, 0.97), (-32.46, 0.13, -38.91), (-0.16, 0.10, 0.98), (30.63, 1.12, -40.48), (-0.22, 0.13, 0.97)
(31.70, 1.10, -40.47),(-0.21, 0.14, 0.97), (-32.47, 0.11, -38.91), (-0.15, 0.10, 0.98), (24.64, 0.99, -40.30), (-0.20, 0.13, 0.97)
(31.80, 1.06, -40.41),(-0.19, 0.14, 0.97), (-32.42, 0.02, -38.87), (-0.14, 0.09, 0.99), (-13.27, 0.33, -39.33), (-0.15, 0.11, 0.98)
(31.89, 0.97, -40.24),(-0.18, 0.14, 0.97), (-32.35, -0.03, -38.82), (-0.12, 0.08, 0.99), (-19.84, 0.16, -39.09), (-0.13, 0.09, 0.99)
(31.97, 0.95, -40.11),(-0.17, 0.14, 0.98), (-32.31, -0.03, -38.82), (-0.12, 0.09, 0.99), (-25.69, 0.07, -38.95), (-0.13, 0.09, 0.99)
(32.01, 0.84, -39.90),(-0.17, 0.14, 0.98), (-32.29, -0.06, -38.79), (-0.12, 0.09, 0.99), (-28.94, -0.01, -38.85), (-0.12, 0.10, 0.99)
(32.07, 0.43, -38.81),(-0.18, 0.14, 0.97), (-32.26, -0.13, -38.68), (-0.10, 0.08, 0.99), (-32.26, -0.13, -38.68), (-0.10, 0.08, 0.99)
(32.08, 0.51, -39.01),(-0.17, 0.13, 0.98), (-32.25, -0.13, -38.65), (-0.10, 0.08, 0.99), (-32.25, -0.13, -38.65), (-0.10, 0.08, 0.99)
(32.15, 0.28, -38.58),(-0.17, 0.13, 0.98), (-32.10, -1.97, -33.75), (-0.13, 0.12, 0.98), (32.15, 0.28, -38.58), (-0.17, 0.13, 0.98)
(32.19, 0.25, -38.56),(-0.16, 0.11, 0.98), (-32.14, -0.98, -36.67), (-0.10, 0.08, 0.99), (32.19, 0.25, -38.56), (-0.16, 0.11, 0.98)
(32.19, 0.23, -38.61),(-0.16, 0.11, 0.98), (-32.14, -0.88, -36.98), (-0.10, 0.08, 0.99), (32.19, 0.23, -38.61), (-0.16, 0.11, 0.98)
(32.19, 0.13, -38.46),(-0.14, 0.11, 0.98), (-32.15, -0.77, -37.39), (-0.10, 0.08, 0.99), (29.86, 0.10, -38.42), (-0.14, 0.10, 0.98)
(32.25, 0.09, -38.28),(-0.15, 0.11, 0.98), (-32.11, -0.98, -36.76), (-0.08, 0.05, 1.00), (14.51, -0.20, -37.86), (-0.13, 0.09, 0.99)
(31.71, 0.19, -38.90),(-0.18, 0.10, 0.98), (-32.39, -0.65, -37.62), (-0.13, 0.07, 0.99), (31.61, 0.19, -38.90), (-0.18, 0.10, 0.98)
(31.51, -0.07, -38.96),(-0.22, 0.06, 0.97), (-32.54, -0.83, -37.64), (-0.16, 0.05, 0.99), (12.97, -0.29, -38.58), (-0.20, 0.06, 0.98)
(31.68, -0.21, -38.61),(-0.20, 0.07, 0.98), (-32.48, -0.89, -37.60), (-0.14, 0.05, 0.99), (-32.07, -0.88, -37.60), (-0.14, 0.05, 0.99)
(31.89, -0.54, -37.77),(-0.19, 0.08, 0.98), (-32.34, -0.94, -37.51), (-0.12, 0.03, 0.99), (-32.34, -0.94, -37.51), (-0.12, 0.03, 0.99)
(32.12, -0.40, -38.21),(-0.17, 0.06, 0.98), (-32.12, -1.28, -36.64), (-0.11, 0.03, 0.99), (-27.37, -1.21, -36.76), (-0.11, 0.03, 0.99)
(32.00, -0.21, -38.18),(-0.16, 0.09, 0.98), (-32.11, -0.85, -37.15), (-0.12, 0.06, 0.99), (-17.04, -0.70, -37.39), (-0.13, 0.07, 0.99)
(31.91, -0.12, -38.33),(-0.19, 0.12, 0.98), (-32.10, -0.64, -37.34), (-0.13, 0.08, 0.99), (18.25, -0.23, -38.12), (-0.17, 0.11, 0.98)
(32.24, -0.17, -38.16),(-0.16, 0.11, 0.98), (-31.87, -1.44, -35.22), (-0.13, 0.09, 0.99), (32.24, -0.17, -38.16), (-0.16, 0.11, 0.98)
(32.56, 0.39, -39.50),(-0.14, 0.09, 0.99), (-31.67, -0.76, -37.33), (-0.09, 0.07, 0.99), (-31.63, -0.76, -37.33), (-0.09, 0.07, 0.99)
(32.72, 0.67, -40.12),(-0.12, 0.09, 0.99), (-31.54, -0.25, -38.66), (-0.06, 0.03, 1.00), (-22.23, -0.11, -38.87), (-0.07, 0.04, 1.00)
(32.64, 0.70, -39.24),(-0.13, 0.17, 0.98), (-31.47, -0.39, -37.41), (-0.08, 0.13, 0.99), (-11.21, -0.04, -37.99), (-0.10, 0.14, 0.99)
(32.71, 0.75, -39.62),(-0.13, 0.15, 0.98), (-31.45, -0.50, -37.34), (-0.08, 0.12, 0.99), (-2.53, 0.06, -38.37), (-0.10, 0.14, 0.99)
(32.72, 0.77, -39.77),(-0.13, 0.15, 0.98), (-31.48, -0.46, -37.49), (-0.08, 0.12, 0.99), (-29.48, -0.42, -37.56), (-0.08, 0.12, 0.99)
(32.65, 0.67, -39.42),(-0.14, 0.16, 0.98), (-31.58, -0.45, -37.38), (-0.09, 0.13, 0.99), (-29.31, -0.41, -37.45), (-0.09, 0.13, 0.99)
